,ENSG00000000003.17,ENSG00000000005.6,ENSG00000000419.15,ENSG00000000457.15,ENSG00000000460.18,ENSG00000000938.14,ENSG00000000971.18,ENSG00000001036.15,ENSG00000001084.14,ENSG00000001167.16,ENSG00000001460.19,ENSG00000001461.20,ENSG00000001497.19,ENSG00000001561.8,ENSG00000001617.13,ENSG00000001626.19,ENSG00000001629.11,ENSG00000001630.19,ENSG00000001631.18,ENSG00000002016.19,ENSG00000002330.15,ENSG00000002549.14,ENSG00000002586.21,ENSG00000002587.11,ENSG00000002726.22,ENSG00000002745.13,ENSG00000002746.16,ENSG00000002822.17,ENSG00000002834.20,ENSG00000002919.16,ENSG00000002933.10,ENSG00000003056.9,ENSG00000003096.16,ENSG00000003137.9,ENSG00000003147.20,ENSG00000003249.16,ENSG00000003393.17,ENSG00000003400.17,ENSG00000003402.22,ENSG00000003436.17,ENSG00000003509.17,ENSG00000003756.18,ENSG00000003987.15,ENSG00000003989.19,ENSG00000004059.12,ENSG00000004139.15,ENSG00000004142.13,ENSG00000004399.14,ENSG00000004455.19,ENSG00000004468.14
SRR14506702,0.6217472,-0.29495066,0.040637076,0.066300265,0.22744118,-0.06468872,0.25574186,0.12047147,0.1754967,0.092031844,0.22931254,-0.13095514,-0.09306072,0.3791616,-0.3144488,-0.3087098,0.021192258,-0.11956952,-0.019411497,0.17268862,-0.21179304,0.051919904,-0.08843314,-0.31437722,-0.30677822,0.70760334,-0.3079716,-0.15242475,-0.036068,-0.1375265,0.043757938,-0.050337106,-0.25527695,-0.3126142,0.06914463,-0.30906102,0.3325395,-0.08820601,0.020989763,0.13305204,0.18552516,-0.11102778,-0.30587253,-0.3136405,-0.12372609,-0.13528536,-0.025680281,0.3513496,-0.012583598,0.42158353
SRR14506703,-0.31455085,-0.2997245,0.06813393,-0.19771525,0.4691768,0.09639884,0.42359772,-0.28689057,-0.11413473,-0.1932617,-0.31526887,0.04662753,-0.09565582,-0.31566378,-0.31411192,-0.2983157,0.007356371,-0.31571478,-0.07321103,-0.3156587,-0.20672445,0.047994267,0.03233426,-0.31302452,-0.30320317,0.40245655,-0.30060396,0.08124161,-0.0373245,-0.24953225,2.0027435,0.06830463,1.122763,-0.31267872,0.28362596,0.3162138,-0.24581322,-0.023040703,-0.017943284,0.17641166,0.25827944,0.0051030912,-0.30296814,-0.3121214,-0.18177497,-0.31587568,-0.17367898,-0.1571376,-0.2523515,0.3105935
SRR14506704,-0.27590308,-0.30406615,-0.17525873,-0.19635431,-0.20719045,-0.15864228,-0.23434359,0.064170666,-0.15303245,-0.038690213,-0.10858821,0.07662993,-0.014459866,0.020844916,-0.29690367,-0.30155247,-0.066197574,-0.15962666,0.27097732,-0.28062987,-0.023447445,-0.02938867,0.16039701,-0.2795403,-0.31280813,-0.31523117,-0.3087726,-0.21004556,-0.06812363,-0.20962398,-0.30683547,0.035208896,-0.23223826,-0.19152425,-0.14785758,-0.30324605,-0.16001624,-0.15743902,0.11841446,0.28319955,-0.24435414,0.018876983,-0.3104622,-0.31411824,-0.15653,-0.3037544,-0.1611051,-0.11476968,-0.08149325,-0.19732945
SRR14506705,-0.31431004,-0.29080197,-0.3009707,-0.28595516,-0.10249426,-0.30152968,-0.31555346,0.21171685,-0.20305082,-0.04921148,-0.314932,0.0057207025,-0.15479344,-0.034537263,-0.31308487,-0.30136698,-0.10736837,-0.23626868,0.06274582,-0.31552252,0.13233817,-0.20149304,-0.19993153,-0.31005713,-0.3004944,-0.31114522,-0.30141294,-0.16755755,-0.11941035,-0.31594852,-0.31503758,-0.07748988,0.39795354,-0.3113854,-0.030138068,0.2349813,-0.2862308,-0.13473603,-0.14314511,0.1181487,-0.3156794,0.081095494,-0.29447082,-0.3117796,-0.2729582,-0.31557322,-0.31612548,-0.316015,-0.29728365,-0.3156986
SRR14506706,-0.31476352,-0.28249452,-0.05566085,-0.28726447,0.08520561,-0.115741886,-0.21025558,-0.24362841,-0.26753563,-0.21765403,0.4632596,-0.21820524,-0.30159557,0.22605708,-0.3125605,-0.30514792,0.006076977,-0.3155804,-0.019675817,-0.20310433,-0.118858114,-0.1945397,0.00015202125,4.439041,-0.29949713,0.9316411,-0.3080327,-0.08855539,-0.068374895,-0.315913,-0.31549558,-0.01543238,-0.3152895,-0.31285605,0.04735344,-0.13843091,0.070461534,-0.18381749,-0.13703425,-0.15238264,-0.31571132,-0.069118775,-0.30455273,-0.31209892,-0.098584935,-0.31572074,-0.112128064,-0.14100339,-0.06971649,-0.24075104
SRR14506707,-0.29400936,-0.29107738,-0.20775542,-0.214595,0.08697801,-0.123387404,-0.31571013,-0.11459499,-0.24731214,0.29340744,-0.18732119,-0.2022092,-0.281558,0.8640599,-0.3133983,-0.30350694,0.11917604,-0.31581917,0.031012405,-0.2638939,-0.07856322,-0.2597348,0.06729939,-0.31343102,-0.29949203,-0.31411877,0.87691677,-0.22445427,-0.0872168,-0.21281616,-0.3155849,-0.16931243,0.14866374,-0.31259263,0.0110389795,-0.2559487,-0.15176015,-0.25178975,-0.11704817,-0.05972157,-0.25205332,0.07991333,1.0968649,-0.31266028,0.021422688,0.10077457,-0.28335148,-0.29508612,-0.2593161,-0.23775876
SRR14506708,-0.31406865,-0.27614596,-0.280551,0.052625928,0.119840756,-0.101687215,-0.19766478,0.3549319,-0.25971973,-0.2717867,-0.28586152,-0.03782404,-0.088019654,0.08964187,-0.3115607,-0.30224863,-0.02999289,-0.3155252,0.15493119,-0.31525147,0.072774544,-0.30620468,-0.07861991,0.0059082,-0.29525423,1.6954565,2.0217001,-0.31398705,-0.015439643,-0.037933182,0.10260112,-0.14106381,2.7240176,-0.311185,0.20762354,5.9894238,-0.16893274,-0.3160776,-0.085562505,0.010177068,-0.24186765,-0.20510654,-0.296397,-0.3112427,0.0771335,-0.31551105,-0.2766205,0.080653355,-0.25187853,-0.3155811
SRR14506709,0.30861187,-0.29610398,-0.25319514,-0.28160998,0.009729391,-0.28224164,-0.116802536,0.34749147,-0.26461488,-0.2278838,0.025984442,-0.12607443,-0.28003997,0.67010397,-0.31301004,-0.3013884,-0.11540641,-0.24071448,-0.04331557,-0.22118135,-0.10734059,-0.19511843,-0.07703339,-0.31234974,-0.2951514,0.15847954,-0.30366814,-0.25504565,-0.10681602,-0.24661912,-0.31540114,0.039369848,-0.20239235,-0.31199375,-0.022930365,-0.3154602,-0.19079886,-0.21332332,-0.14664029,-0.0039842385,-0.26209924,-0.12685512,-0.30152503,-0.3117809,-0.20672174,-0.24703997,-0.28224722,-0.294592,-0.26286522,-0.28126785
SRR14506710,-0.259056,-0.29875484,-0.26978055,-0.30738023,-0.10707386,-0.2747601,-0.31530073,-0.22936308,-0.26500738,0.005328125,-0.29993618,-0.19479692,-0.1841573,-0.20189531,-0.31435654,-0.3015423,-0.012598446,-0.31523126,0.2622405,-0.31500974,-0.23427515,-0.2510732,-0.01539834,-0.007785362,-0.30851412,-0.31429988,-0.17936316,-0.25346598,-0.12397984,-0.2866769,-0.31548485,-0.14884108,-0.27161077,-0.31429362,0.019665483,-0.31553155,-0.19134937,-0.10286108,0.12843172,-0.031399515,-0.1229288,-0.06096705,-0.309243,-0.3137406,-0.20580633,-0.2566464,-0.26121038,-0.1902007,-0.2869087,-0.29885682
SRR14506711,-0.14664419,-0.3020821,-0.22928044,-0.17967933,0.37233186,-0.18717244,-0.059081618,0.035169847,-0.2172672,-0.19849594,-0.24912494,-0.06612825,-0.22144407,-0.0034501923,-0.31390497,-0.30024326,0.076935224,-0.09444645,-0.02779721,-0.29378074,0.18890406,-0.20320252,-0.13891095,-0.31341836,-0.30020854,-0.20836145,-0.30235258,-0.12391546,-0.019546803,-0.2164504,-0.31559023,-0.06658853,-0.064529784,-0.3126862,0.21853314,-0.3155847,-0.19893268,-0.22339517,-0.16488801,-0.01500956,-0.1347574,-0.22093241,-0.3019645,-0.3115576,-0.034272008,-0.2414173,-0.18580255,-0.24348727,-0.1651941,-0.24452968
SRR14506713,-0.17556904,-0.29311112,-0.26346606,-0.2834752,0.025849976,-0.26158422,-0.3035566,-0.14088717,-0.1500619,-0.22891329,-0.14222352,-0.09231553,-0.21919535,-0.14152342,-0.20153393,-0.30433235,-0.05697304,-0.025397655,-0.16633931,-0.3150964,0.045447264,-0.24164848,-0.037347127,-0.18533805,-0.2990917,-0.2820838,-0.30889535,-0.2380031,-0.062595785,-0.26294515,-0.3034439,-0.15105975,-0.19733733,-0.3134018,-0.008638547,-0.31565842,-0.19945613,-0.2678821,-0.15473546,-0.13645013,-0.29372972,-0.14214534,0.124931045,-0.31258917,-0.0949696,-0.2788269,-0.27878353,-0.28405908,-0.22819516,-0.20953697
SRR14506714,0.010886936,-0.29246002,-0.316109,-0.006658597,-0.10524322,-0.25040123,-0.3155541,-0.08278309,-0.25885528,-0.05502108,-0.30078503,0.25259298,-0.18083452,-0.0472559,-0.31311697,-0.2976139,-0.0033108273,-0.23958577,-0.101163454,-0.31515482,-0.06223347,-0.20161256,-0.0024469616,-0.3131902,-0.2964468,-0.31337455,-0.3049559,-0.243149,-0.037523765,-0.2794501,-0.3155656,-0.07758923,-0.15409341,-0.3130556,0.07345716,-0.31543115,0.0026207215,-0.24923965,-0.16105393,-0.11563739,-0.18531649,-0.15422086,-0.30677733,-0.31225744,0.003018624,-0.30704787,-0.30342016,-0.25949526,-0.2338848,-0.14896268
SRR14506715,-0.041301925,-0.29188985,-0.26141804,-0.23773946,0.1449601,-0.23234834,-0.11965135,0.1264821,-0.24403307,-0.26146936,-0.0953531,0.08501246,-0.23408975,0.27878162,-0.3127683,-0.3024924,-0.028229304,-0.21292347,-0.042275425,-0.31535617,-0.09553402,-0.2019364,-0.062375613,-0.31184974,-0.29553503,-0.31281275,-0.30521336,-0.21778841,-0.02440221,-0.27549073,-0.31533584,-0.15701294,0.07425556,-0.31222773,-0.0526019,-0.2976754,-0.20090692,-0.15471907,-0.11858791,-0.06796005,-0.315734,-0.1926317,-0.30215415,-0.3121799,-0.04071088,-0.31565237,-0.23647381,-0.27441755,-0.22408536,-0.15068576
SRR14506716,0.17970982,2.5706701,-0.22055995,-0.22118394,0.009845653,-0.22305535,-0.0061781406,-0.053414803,-0.019499186,-0.23085777,-0.040263936,-0.19564165,-0.27438158,-0.17038773,1.6293002,0.45325685,-0.07548899,-0.07709575,-0.25582945,-0.25802857,-0.016434928,-0.15334173,-0.07816383,-0.013015159,1.8914272,-0.257433,4.6264014,-0.27714625,-0.1020224,-0.08099006,-0.10444065,-0.21205041,-0.038352914,0.74049467,-0.091020174,-0.22034122,-0.11296603,-0.20058878,-0.26980823,-0.12812398,-0.27487075,-0.27186206,0.3766012,1.7576998,0.6623755,-0.21824424,-0.22877434,-0.18961437,-0.0420357,-0.22622238
SRR14506718,-0.314721,3.347827,-0.17800485,-0.09873029,0.15270965,-0.14454198,-0.22213379,-0.03838393,-0.16447438,-0.11086475,-0.31535286,-0.14721493,-0.14201829,-0.11353264,-0.15870367,-0.29836243,-0.16422102,-0.27900544,-0.1544287,-0.19197664,0.00862064,-0.048029605,0.1449734,-0.2521563,-0.29845127,-0.17957756,-0.3025176,-0.18238832,-0.00694268,-0.09565124,0.007258484,-0.00074936944,0.0003274952,-0.31281376,0.07083942,-0.28419387,0.034760874,-0.20215513,-0.04738229,-0.024610631,-0.2681954,-0.10811209,-0.3042358,-0.31172338,-0.037714243,-0.1628538,-0.030811504,-0.1251576,-0.12942997,0.08388003
SRR14506719,-0.2711764,-0.29854006,-0.13519698,-0.189376,0.26440316,-0.2184247,-0.19461218,-0.015311595,-0.07329566,-0.18610613,-0.28122112,-0.19966012,-0.21228334,-0.23283769,-0.31335652,-0.30768377,-0.03345363,-0.18308957,0.039288636,-0.23630379,-0.12988313,-0.1011337,-0.1036219,-0.31306544,-0.29990706,-0.11302442,-0.3088929,-0.21811323,-0.050766356,-0.23067145,-0.26380304,-0.1414228,-0.11105254,-0.3127203,0.28522912,-0.22118932,-0.26472265,-0.21645977,-0.090207115,0.014899233,-0.22277878,-0.16485687,-0.30374372,-0.31260195,-0.057716824,-0.31562352,-0.20357531,-0.18043822,-0.16752772,-0.23792619
SRR14506720,0.057159156,-0.27136025,-0.17469308,-0.17339173,0.49927104,-0.21688369,0.13565312,-0.18391523,0.0033491594,-0.15182531,0.12832527,-0.29646957,-0.19295564,-0.2796851,-0.31200325,-0.31163654,0.028320573,-0.21158211,-0.07177321,-0.3152423,0.16461484,-0.17309427,0.045296784,3.506377,-0.30219808,-0.09557074,1.125629,-0.14135316,0.17551121,-0.2220162,0.26178524,-0.09687321,0.04000927,-0.10993471,-0.022350756,-0.10968062,-0.13470198,-0.010967278,-0.050907753,0.06186745,-0.2984587,-0.15353288,-0.30688083,-0.3119309,-0.032262698,0.14701134,-0.13129947,-0.040722616,-0.25699577,-0.053697865
SRR14506721,-0.1697614,-0.29897484,-0.20969789,-0.26179403,0.2734464,-0.2456143,-0.2558648,-0.087992094,-0.21993333,-0.18231326,0.04157686,-0.1405834,-0.27399126,-0.15727504,-0.31369537,-0.3005895,0.023468988,-0.061419617,-0.027587906,-0.26410055,0.13737476,-0.14450525,0.11347084,0.025490323,-0.3021937,-0.31360555,-0.30591255,-0.071492255,-0.107085735,-0.1954212,-0.30024007,-0.18139808,-0.00913027,-0.053813845,0.21507417,-0.3007673,-0.19860202,-0.28420326,-0.03711935,-0.08559799,-0.29132897,-0.18974431,0.14949788,-0.31235832,0.052558772,-0.2486396,-0.19096658,-0.29270113,-0.16383715,-0.22317986
SRR14506722,-0.28148124,-0.30702055,-0.21133728,-0.2785431,-0.20602603,-0.24549136,-0.17948763,-0.18671845,-0.29273495,-0.25255534,-0.2617068,-0.033316955,-0.24720985,-0.20323573,0.07347132,-0.1884724,-0.08648834,-0.2589101,-0.13035683,-0.28859547,0.09357881,-0.19048591,-0.120685324,-0.16777867,1.1066875,-0.3155815,0.64647174,-0.17102374,0.15284407,-0.27283636,-0.26646125,-0.17506142,-0.26078102,0.00011455728,0.08813071,-0.28295696,-0.18094632,-0.27735606,-0.18229601,-0.16259126,-0.27869037,-0.22712205,-0.30708146,-0.31252784,0.52861065,-0.25219655,-0.22670498,-0.19211051,-0.21951205,-0.23930915
SRR14506723,-0.3152306,-0.29670903,-0.22080894,-0.24159013,0.10201851,0.011176405,-0.22168016,-0.09720285,0.061569355,-0.06635749,-0.1569887,-0.16571344,-0.2127411,-0.043017082,0.19171584,-0.3032207,-0.0120511195,-0.3156503,-0.120904684,-0.28770402,-0.018289855,-0.15986486,-0.013667332,-0.31450242,-0.2996222,-0.12383603,-0.16272911,-0.18899523,-0.08688084,-0.107579574,-0.31564155,-0.15621577,-0.19077665,-0.31368646,-0.16426437,-0.30505243,-0.08975902,-0.16230436,-0.10068483,-0.039179057,-0.119798966,-0.08440041,-0.31036872,-0.31276163,0.09760306,-0.22452068,-0.15157443,-0.15531145,0.039201517,-0.23680066
SRR14506724,-0.24695833,0.033889756,-0.19280866,-0.15782325,0.38389242,0.107426815,-0.09646985,-0.13457306,0.08378043,-0.03656235,0.13567583,-0.13082524,-0.16521321,-0.118127026,0.118265994,1.1244953,0.024692092,-0.31573474,-0.07805739,0.00234794,-0.09198158,-0.09126202,-0.07908152,0.1241942,-0.055866133,-0.22087882,0.52018696,-0.091964096,0.03889598,0.0362806,-0.30428234,-0.08602754,-0.18217486,-0.16130432,-0.103296645,0.15692519,-0.020421721,0.0135045955,-0.03398658,-0.009915463,-0.022475256,-0.064332694,-0.3092346,-0.3126897,-0.062284265,0.058228724,-0.083124146,0.055492446,0.15537614,-0.022940716
SRR14506725,-0.31540072,-0.30884507,-0.08352922,-0.19386068,-0.16277981,-0.09910467,0.09901566,-0.14273895,0.12869734,-0.07221769,-0.13246329,-0.14650844,-0.07345988,-0.31565368,-0.21946478,-0.3113802,-0.058040358,-0.17513017,0.05641745,-0.3153459,-0.07858368,-0.01165366,-0.24486051,-0.09614121,-0.12596303,-0.3151675,0.0319528,-0.25286365,0.055731054,-0.12699583,-0.2039656,-0.0010322649,0.14876495,-0.0140421055,0.031571683,-0.24095426,0.019961072,-0.12924634,0.1320391,-0.12756109,-0.16146441,0.033336923,-0.3094123,-0.3144494,0.010563844,-0.29217008,-0.0061689117,-0.12674154,0.06118184,-0.25152507
SRR14506726,0.5166613,-0.21536852,-0.23789537,-0.046786953,2.3366504,-0.15718536,0.07207611,-0.31566632,-0.27814713,0.13795073,0.144594,-0.03697318,-0.044740338,-0.31513134,0.39709634,0.5174714,-0.054159105,-0.31532523,-0.15789174,-0.29469365,1.2712992,0.045316394,0.13239007,-0.106103316,-0.31131873,8.397511,-0.313766,0.09074909,0.22989866,1.6337857,0.1097858,-0.060422678,-0.3117898,-0.31382418,-0.2307432,-0.31493843,-0.19368444,0.08237737,-0.1794322,0.10961941,-0.07413962,-0.17075087,-0.31186315,2.1325204,0.22348885,-0.22638024,0.018227456,-0.17737982,0.0025949646,0.6319538
SRR14506728,-0.31057608,-0.26762807,-0.31567135,3.9164112,-0.31279722,-0.31614035,-0.3150017,-0.31393656,-0.30934152,-0.31594023,-0.3115115,-0.31539494,-0.07903428,-0.30780393,-0.3061767,-0.301065,-0.31571364,-0.31328824,-0.31601045,-0.31229368,-0.31532365,2.7872357,-0.31403098,-0.30187777,-0.27837452,-0.2978976,-0.3051196,-0.3158466,0.37082317,-0.31493792,-0.3127886,-0.31573167,-0.2961893,-0.30961812,-0.31554368,-0.31334183,-0.3153429,-0.31554013,0.1675464,-0.31335875,-0.31466165,0.23867117,-0.29729798,-0.30627877,-0.31581515,-0.31417838,-0.3159041,-0.31567425,-0.31600943,-0.31390604
SRR14506729,-0.31308284,-0.17303932,-0.3124233,0.001233165,-0.31470078,-0.14909974,13.726954,-0.31529686,-0.2744121,0.23632395,3.591344,0.48192358,0.024141893,-0.31423953,10.309609,-0.18652818,0.3470261,-0.3151089,0.6963993,-0.2775262,-0.31583607,-0.22947344,-0.172717,-0.30859438,-0.30758616,-0.2997589,-0.31285203,0.70292246,0.609224,0.89367896,-0.3154582,-0.31616583,-0.306804,0.048531387,0.0049520005,-0.31439558,2.9888837,-0.31367254,-0.098488174,0.44637495,-0.3157069,-0.21283917,-0.3095572,-0.311934,0.49163258,-0.3157335,-0.2731936,1.089917,0.05195768,0.030936006
SRR14506730,-0.31398,-0.26740432,-0.27470636,-0.04139938,-0.31570694,0.055240124,8.925848,0.042573843,0.014344394,0.6859661,-0.1559321,-0.16838202,0.08673316,0.7147336,2.4930842,-0.30561814,-0.18923017,1.2802042,0.1723952,-0.31533802,-0.31602195,-0.085207365,0.20658678,-0.3113371,3.4251606,-0.3078415,16.81035,-0.017574321,-0.023179296,-0.3008588,-0.1069674,-0.23614845,2.2450645,-0.31286952,0.035413813,-0.3149353,0.4843141,-0.2059397,-0.032330923,-0.08991163,-0.31566665,-0.11775547,-0.30690295,-0.31303984,-0.21177427,0.51870644,0.117237136,1.0082487,-0.15025079,-0.31572145
SRR14506732,0.53742075,-0.29148337,0.65710264,0.44818866,-0.31082502,0.19995849,8.908815,-0.27565342,0.5631474,0.35760346,2.176266,0.28100866,0.39049575,0.7428714,10.076568,-0.29863793,-0.20879854,-0.14243068,0.3568495,-0.31553885,-0.042042267,0.50827444,-0.033821426,-0.31347916,-0.30928418,-0.31187797,18.670624,0.3499825,0.022649175,-0.21326032,11.238996,-0.015479859,-0.31366885,-0.3125488,1.9092219,-0.31554955,-0.12636283,0.29734772,-0.08032354,-0.12977435,-0.30991608,-0.014536775,-0.30642098,-0.3131142,0.59396493,0.00077685906,0.21670753,0.12680802,-0.033684116,3.5670085
SRR14506733,0.05372269,-0.2873907,-0.051701117,-0.16075657,-0.08379816,-0.2024971,0.030590376,-0.03776632,0.16281576,-0.18570514,-0.1708665,-0.21628071,-0.16558947,-0.11159188,0.2581889,-0.31365323,-0.040025383,-0.27436835,-0.19181514,-0.0748415,0.009829514,-0.082088344,0.16478686,0.3327886,0.9096359,0.048596103,1.2887205,-0.10597603,-0.1555042,0.0065405183,-0.008870673,-0.13560504,-0.22652934,0.5015997,0.09157438,-0.02259241,-0.1482046,-0.11466934,-0.23146187,0.24144265,-0.2588675,-0.21085545,-0.3139867,0.75861156,0.32886225,-0.18565887,-0.17371763,-0.15685195,-0.01429523,-0.03990394
SRR14506734,0.07082172,-0.27748105,-0.090469904,-0.21059135,-0.088126175,-0.26208985,-0.25899807,-0.104506284,0.023339072,-0.26085067,-0.21981621,-0.22527242,-0.13594902,-0.2562315,0.3497412,-0.31487557,-0.029517896,-0.279221,-0.058696005,-0.26877567,0.06949978,-0.22054169,0.53278625,-0.22687249,-0.018820921,0.5223894,0.8345674,-0.19580519,-0.15137902,-0.18882623,-0.15107335,-0.17008667,-0.13056967,0.02252302,0.18006657,-0.03738246,-0.235162,-0.22045092,-0.26235035,0.20609476,-0.2904585,-0.25742054,-0.3154078,-0.12479376,-0.046321537,-0.22028446,-0.08864381,-0.25747016,-0.057717964,-0.20884217
SRR14506735,-0.14556424,-0.30442524,-0.22509238,-0.21370438,-0.1694731,-0.2536072,0.24882431,0.10151085,-0.20102349,-0.22624017,-0.13385017,0.013175683,-0.2620271,-0.1249057,0.113029644,-0.3055561,-0.11877763,0.042891525,-0.15471455,-0.17600055,0.19501519,-0.11911152,-0.033952843,-0.24805103,3.7231321,-0.22783756,2.1483696,-0.20423234,-0.057401467,-0.12792958,-0.09563422,0.07875652,-0.04732468,-0.027961997,0.06510207,-0.27644247,-0.16063607,-0.22004114,-0.24022828,0.012139967,-0.2565655,-0.1907748,0.23160598,0.62091404,0.55442154,-0.17435096,-0.19123359,-0.24434422,-0.17181079,-0.03937582
SRR14506736,0.40886125,0.757098,-0.03716823,0.17334473,-0.092647985,-0.1472513,0.25384793,-0.1561156,0.022290818,0.18977733,0.11537625,0.081751995,0.03194205,0.80158675,-0.15049778,-0.31267142,0.013307977,-0.040686704,0.09592764,0.4622774,-0.11847689,0.09898824,0.6972055,1.2180338,-0.095589176,-0.29209185,-0.31346735,0.07142163,-0.08266724,-0.12436295,0.106810085,0.22379234,0.96201694,-0.315211,-0.14484872,-0.30939266,-0.08553899,-0.059141446,-0.02297115,-0.12191005,0.25073227,0.03466643,-0.31382537,0.15836494,0.033161197,-0.13728425,-0.10527971,0.10792656,0.12218238,0.05596822
SRR14506738,-0.30372545,-0.28927276,-0.08341536,-0.13670179,-0.18324023,-0.10187502,0.25636616,-0.034359228,0.0064099585,-0.21008717,-0.24447262,0.08084968,-0.17080875,-0.1533766,-0.07695945,-0.20160544,-0.05063383,-0.08188775,-0.12416912,-0.072155476,-0.096383296,0.057087097,0.64941955,-0.26735952,-0.21884088,0.053812657,-0.15875776,-0.07427019,-0.08673951,-0.04406011,-0.14458235,0.18456653,-0.062924765,-0.17409816,-0.21302462,-0.18432054,-0.22473268,-0.12935087,-0.18928461,-0.11420775,-0.19804613,-0.19475041,-0.29816118,0.030163063,0.40985176,-0.21259758,-0.09523767,-0.17991605,-0.082933016,-0.021456663
SRR14506740,-0.21922031,0.5230921,-0.012094234,0.23412776,0.07018989,0.098150045,0.6566214,0.54082674,-0.015104281,0.024513373,-0.17182776,0.17788179,-0.014859251,0.25460622,-0.2826783,-0.17786579,0.03875749,0.033000246,0.11289942,0.1671681,-0.12314727,0.26555255,0.23317926,-0.035987042,-0.2737373,-0.28327295,-0.31491944,0.16962649,-0.055090114,-0.09132561,0.057671264,0.7179079,0.3729623,-0.30112824,-0.24424714,-0.29784632,-0.0701529,0.2761006,0.1215307,-0.18916014,0.14379853,0.10175987,-0.31505063,0.20034248,-0.01665941,-0.016353035,-0.037378643,0.17403385,0.21903995,0.8586479
SRR14506742,-0.18915643,-0.3014888,0.024196986,0.51385343,0.085846625,-0.27246606,0.12255464,0.1309526,-0.07697708,0.17732371,0.14483336,0.16381711,0.06548877,1.4537475,-0.26503924,-0.25971115,0.13466753,-0.11781037,0.090484396,0.15413639,-0.03777224,0.7306794,0.52327096,0.8365066,-0.3144355,-0.26508084,-0.2712326,0.38190868,-0.0095285745,-0.17304413,-0.2451457,0.57216716,1.2446471,-0.19009316,-0.23210523,-0.30290475,0.050516967,0.06012425,-0.03602438,-0.16054608,0.15163215,0.10828619,-0.31408322,0.20034206,-0.024885597,-0.2333178,-0.063562885,0.22725122,0.09419832,1.6325344
SRR14506743,-0.2969129,-0.3032179,-0.04818765,0.79727715,-0.08492916,-0.26513556,-0.22424017,0.0012609076,-0.015327249,0.2712655,0.010817295,0.51913923,0.039892282,0.47245398,-0.23065984,-0.23320067,0.088628225,0.122860834,0.1498169,0.51064086,-0.06424952,0.43355206,0.6559353,1.7555274,-0.31492588,-0.019620419,-0.31465775,0.2815665,-0.004596196,-0.12793414,-0.28749573,0.5915399,1.1204278,-0.24845026,-0.2739803,-0.27572867,-0.049113516,0.13183594,-0.025048021,-0.19925824,0.32685092,0.22224864,-0.3148014,-0.18747902,-0.020322789,-0.1632588,-0.068253525,0.15086181,0.30726728,1.2126832
SRR14506744,1.2344865,13.345128,-0.12770203,-0.3160654,0.269802,0.016359184,0.51188374,0.15038662,-0.0860392,-0.083558716,0.45365462,-0.25408253,0.103453755,-0.31513527,-0.21828812,-0.3071815,0.07301157,0.2686226,0.04097228,-0.21686794,0.57616425,-0.08481907,0.028203094,-0.3136074,-0.30916086,-0.31172848,-0.30966672,-0.03839216,0.08442378,-0.035330072,1.4573965,-0.14221485,-0.3125001,-0.25466755,0.19550997,0.23558967,-0.13248876,-0.26776838,-0.09457635,-0.2693806,0.033089813,-0.104973756,-0.30919006,-0.31333917,0.35246262,0.10299353,-0.039590858,0.08549617,-0.09898143,0.20546538
